image_id,label,area,eccentricity,solidity,extent,perimeter,mean_intensity,bbox-0,bbox-1,bbox-2,bbox-3
train_010.png,28,123.0,0.6575506924190962,0.9609375,0.7454545454545455,39.21320343559643,0.2086152732372284,207,53,218,68
train_010.png,29,124.0,0.7109769060554096,0.9465648854961832,0.7515151515151515,39.79898987322333,0.23092760145664215,211,229,222,244
train_010.png,30,369.0,0.4620774793538812,0.9559585492227979,0.7639751552795031,69.94112549695427,0.24233902990818024,214,147,237,168
train_010.png,31,411.0,0.6020199098323482,0.9513888888888888,0.7147826086956521,76.42640687119285,0.301122784614563,217,184,242,207
train_010.png,32,137.0,0.311286714813417,0.9716312056737588,0.8106508875739645,40.384776310850235,0.21477456390857697,224,23,237,36
train_010.png,33,165.0,0.8355403467767795,0.9065934065934066,0.7894736842105263,52.2842712474619,0.2614540755748749,228,46,239,65
train_011.png,1,117.0,0.47304725465341346,0.9831932773109243,0.8181818181818182,36.97056274847714,0.2783404588699341,4,139,17,150
train_011.png,2,937.0,0.7264130877135236,0.8255506607929516,0.5447674418604651,158.2670273047588,0.28143754601478577,10,17,53,57
train_011.png,3,65.0,0.6795487099738615,0.9285714285714286,0.6565656565656566,29.213203435596427,0.2091069370508194,33,229,42,240
train_011.png,4,222.0,0.6800180119647737,0.940677966101695,0.7789473684210526,55.45584412271571,0.29860350489616394,64,153,79,172
train_011.png,5,494.0,0.8183057897513829,0.946360153256705,0.6586666666666666,86.08326112068522,0.3065241575241089,67,223,97,248
train_011.png,6,162.0,0.8056809421439712,0.9759036144578314,0.7751196172248804,46.62741699796952,0.2327483892440796,108,236,127,247
train_011.png,7,614.0,0.964893531342403,0.7871794871794872,0.36547619047619045,134.71067811865476,0.21459250152111053,115,17,155,59
train_011.png,8,181.0,0.4212352227383105,0.9526315789473684,0.7098039215686275,48.2842712474619,0.2243979424238205,125,93,142,108
train_011.png,9,254.0,0.6814468275262561,0.9694656488549618,0.8063492063492064,57.45584412271571,0.2956095337867737,134,144,149,165
train_011.png,10,113.0,0.3633192680693127,0.9658119658119658,0.7902097902097902,36.970562748477136,0.2552828788757324,160,123,171,136
train_011.png,11,517.0,0.8887801822328226,0.8338709677419355,0.49238095238095236,109.9827560572969,0.2529489994049072,161,27,191,62
train_011.png,12,61.0,0.7555436649208982,0.9838709677419355,0.7922077922077922,26.727922061357855,0.22656074166297913,180,166,187,177
train_011.png,13,551.0,0.9120596224613052,0.9047619047619048,0.5386119257086999,101.9827560572969,0.29178673028945923,193,103,224,136
train_011.png,14,560.0,0.6911033648932426,0.9150326797385621,0.6690561529271206,99.63961030678928,0.29118043184280396,196,71,223,102
train_011.png,15,104.0,0.6572777469857848,0.9541284403669725,0.7272727272727273,37.45584412271571,0.19493867456912994,203,43,216,54
train_011.png,16,265.0,0.724178877152937,0.9671532846715328,0.803030303030303,59.45584412271571,0.24639610946178436,222,16,244,31
train_011.png,17,174.0,0.4897419866116593,0.9775280898876404,0.7733333333333333,46.04163056034261,0.2456362545490265,234,199,249,214
